contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
RSA_2127_plascf_1_covcut_10	86828	29.9661399549	1699.63128254	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_2127_metscf_1	405425	49.3030770179	96.4542295122	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_2	400707	48.8571449962	99.0113399566	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_3	356151	49.8100524777	93.4382466987	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_4	309464	48.2754052168	100.944995218	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_5	309377	48.5181509938	100.09536908	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_6	305361	48.807804533	97.277625499	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_7	297337	48.8122904314	99.1342887027	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_8	292781	48.8224987277	98.4816057053	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_9	291141	48.7822051858	98.6280290306	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_10	287276	47.9065428369	103.423958145	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_11	286962	48.828416306	99.0677302221	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_12	276072	49.2867802602	97.0594844823	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_13	274374	48.1816790221	102.769734013	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_14	273083	48.7859002574	99.5444388702	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_15	265135	49.1361004771	100.100910857	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_16	245864	48.9681287216	98.5787833924	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_17	232845	49.6948613885	95.9953187743	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_18	229114	48.3776635212	99.5492331329	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_19	227669	48.125129025	100.807360686	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_20	227215	48.3159122417	100.241304491	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_21	224348	47.9456023678	103.509708132	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_22	223510	48.6175115207	100.154037851	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_23	222974	49.3380394127	96.8677020639	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_24	215770	48.6022153219	99.9946980581	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_25	214617	49.0469068154	98.0133260646	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_26	209291	49.1573932945	97.146279582	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_27	209055	47.7788141877	103.404845615	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_28	199035	48.2282010702	100.810746854	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_29	197082	48.6650226809	99.1652459382	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_30	193872	48.761554015	102.864441487	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_31	192616	47.8958134319	103.822714624	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_32	191755	49.299366379	96.0141482621	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_33	191031	49.7819725594	95.3192518492	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_34	190445	49.480952506	94.3790438184	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_35	185921	49.129468968	98.2800114027	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_36	183262	48.0416016414	101.140852986	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_37	182515	48.3247952223	100.861375777	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_38	179258	50.0435127024	93.7381818385	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_39	176431	48.4812759662	100.645776536	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_40	174538	50.1111505804	92.8757920911	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_41	174460	48.3440330162	98.5836352172	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
RSA_2127_metscf_42	169172	49.2587425815	99.7550303833	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	13706
