contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
S155-1_plascf_1_covcut_0	73127	21.5925718271	164.206271281	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	unclassified	unclassified	unclassified	5114
S155-1_metscf_1	73055	21.5782629526	163.896694271	Eukaryota	Ascomycota	Sordariomycetes	Diaporthales	unclassified	unclassified	unclassified	5114
S155-1_metscf_2	64096	53.007988018	45.7909229905	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_3	62003	53.9731948454	48.5913262262	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_4	54370	52.3799889645	47.7395254736	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_5	50266	52.6061353599	48.5811085028	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_6	49401	52.2924637153	40.4164490597	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_7	48879	47.9960719327	29.0398330571	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_8	48428	53.4153795325	48.3673907657	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_9	45223	48.3094885346	25.9760298963	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_10	42689	49.7575487831	24.5284968025	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_11	41963	45.5043728999	27.0754235874	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_12	41606	52.3554295054	46.4613276931	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_13	40570	52.3933941336	41.9491249692	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_14	38953	53.4028187816	43.4253587657	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_15	37591	53.174962092	48.3358782687	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_16	37078	52.5405901073	46.1684017477	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
S155-1_metscf_17	35950	54.4144645341	46.8111265647	Eukaryota	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia reversa	61392
