RSA_1998-_metscf_107	AY198400	151	91.391	30424	30573	4795	111	2.23e-50	Nakaseomyces delphensis
RSA_1998-_metscf_107	AM943655	151	91.391	30424	30573	4757	111	2.23e-50	Zygosaccharomyces rouxii
RSA_1998-_metscf_107	EU167598	151	91.391	30424	30573	4478	111	2.23e-50	Mycosphaerella stromatosa
RSA_1998-_metscf_107	KT336720	151	91.391	30424	30573	4203	111	2.23e-50	Candida ranongensis
RSA_1998-_metscf_107	GU214688	151	91.391	30424	30573	4435	111	2.23e-50	Epicoleosporium ramularioides
RSA_1998-_metscf_107	GU214695	151	91.391	30424	30573	4441	111	2.23e-50	Xenoramularia polygonicola
RSA_1998-_metscf_107	KT336719	151	91.391	30424	30573	4157	111	2.23e-50	Candida neorugosa
RSA_1998-_metscf_107	GU214689	151	91.391	30424	30573	4433	111	2.23e-50	Cercosporella acroptili
RSA_1998-_metscf_107	GU214693	151	91.391	30424	30573	4430	111	2.23e-50	Ramularia stellariicola
RSA_1998-_metscf_107	FJ422506	151	91.391	30424	30573	4680	111	2.23e-50	Eremothecium sinecaudum
RSA_1998-_metscf_636	KT736103	163	92.025	300	462	334	124	5.11e-58	Mucor rudolphii
RSA_1998-_metscf_636	KT736106	163	92.025	300	462	237	124	5.11e-58	Mucor lilianae
RSA_1998-_metscf_743	KT736103	86	96.512	1863	1948	105	76	2.09e-31	Mucor rudolphii
RSA_1998-_metscf_976	EU167598	136	95.588	1679	1813	3533	117	2.43e-54	Mycosphaerella stromatosa
RSA_1998-_metscf_976	KX752597	139	94.964	1676	1813	1914	117	2.43e-54	Hapalopilus percoctus
RSA_1998-_metscf_976	GU214688	136	95.588	1679	1813	3488	117	2.43e-54	Epicoleosporium ramularioides
RSA_1998-_metscf_976	GU214695	136	95.588	1679	1813	3494	117	2.43e-54	Xenoramularia polygonicola
RSA_1998-_metscf_976	JX109844	139	94.964	1676	1813	1899	117	2.43e-54	Antrodia serialis
RSA_1998-_metscf_976	GU214693	136	95.588	1679	1813	3483	117	2.43e-54	Ramularia stellariicola
RSA_1998-_metscf_976	KJ399955	136	95.588	1679	1813	2025	117	2.43e-54	Inocybe cf. leiocephala ohenojae02081975
RSA_1998-_metscf_976	HQ201350	136	95.588	1679	1813	1968	117	2.43e-54	Inocybe diabolica
RSA_1998-_metscf_976	MG574394	136	95.588	1679	1813	1970	117	2.43e-54	N/A
RSA_1998-_metscf_976	KU519068	136	95.588	1679	1813	1967	117	2.43e-54	N/A
RSA_1998-_metscf_1042	KT736103	3447	94.256	767	4204	1	2821	0.0	Mucor rudolphii
RSA_1998-_metscf_1042	KT736106	3328	94.050	864	4182	1	2701	0.0	Mucor lilianae
RSA_1998-_metscf_1042	AB243296	1058	93.195	5355	6410	4548	837	0.0	Schizosaccharomyces japonicus
RSA_1998-_metscf_1042	AB243296	1360	85.000	3911	5254	3079	723	0.0	Schizosaccharomyces japonicus
RSA_1998-_metscf_1042	AB243296	1088	84.743	1520	2583	764	565	0.0	Schizosaccharomyces japonicus
RSA_1998-_metscf_1042	AB243296	645	87.132	751	1388	1	386	0.0	Schizosaccharomyces japonicus
RSA_1998-_metscf_1042	AB243296	438	79.680	3169	3594	2432	161	7.56e-79	Schizosaccharomyces japonicus
