Cherry_401B_metscf_1098	KF737866	849	75.618	345	1170	4445	203	9.86e-103	Pseudozyma sp. GHG001
Cherry_401B_metscf_1098	KF737866	171	95.906	1	171	4752	150	2.86e-73	Pseudozyma sp. GHG001
Cherry_401B_metscf_1098	KF737866	162	93.210	1271	1432	3455	129	1.35e-61	Pseudozyma sp. GHG001
Cherry_401B_metscf_1098	KF737866	113	92.035	2220	2332	2579	85	3.89e-37	Pseudozyma sp. GHG001
Cherry_401B_metscf_1098	AY198400	863	75.319	328	1170	4459	202	3.55e-102	Nakaseomyces delphensis
Cherry_401B_metscf_1098	AY198400	171	94.737	1	170	4769	143	2.23e-69	Nakaseomyces delphensis
Cherry_401B_metscf_1098	AY198400	162	93.827	1271	1432	3452	132	2.90e-63	Nakaseomyces delphensis
Cherry_401B_metscf_1098	AM943655	860	75.233	330	1170	4424	202	3.55e-102	Zygosaccharomyces rouxii
Cherry_401B_metscf_1098	AM943655	171	94.737	1	170	4731	143	2.23e-69	Zygosaccharomyces rouxii
Cherry_401B_metscf_1098	AM943655	164	93.902	1271	1434	3414	134	2.24e-64	Zygosaccharomyces rouxii
Cherry_401B_metscf_1098	FJ422506	377	81.432	798	1170	3885	161	2.20e-79	Eremothecium sinecaudum
Cherry_401B_metscf_1098	FJ422506	171	94.737	1	170	4654	143	2.23e-69	Eremothecium sinecaudum
Cherry_401B_metscf_1098	FJ422506	162	93.827	1271	1432	3348	132	2.90e-63	Eremothecium sinecaudum
Cherry_401B_metscf_1098	KJ609045	378	81.481	798	1170	2020	160	7.90e-79	Cyrtostrombidium sp. SFT-2014
Cherry_401B_metscf_1098	KJ609045	176	91.477	1271	1446	1483	131	1.04e-62	Cyrtostrombidium sp. SFT-2014
Cherry_401B_metscf_1098	KJ609041	378	81.481	798	1170	2020	160	7.90e-79	Varistrombidium cf. kielum
Cherry_401B_metscf_1098	KJ609041	177	91.525	1271	1447	1482	132	2.90e-63	Varistrombidium cf. kielum
Cherry_401B_metscf_1098	JQ612155	374	81.283	800	1170	3777	159	2.84e-78	Candida tunisiensis
Cherry_401B_metscf_1098	JQ612155	168	95.238	1	167	4539	143	2.23e-69	Candida tunisiensis
Cherry_401B_metscf_1098	JQ612155	162	90.741	1271	1432	3242	117	6.33e-55	Candida tunisiensis
Cherry_401B_metscf_1098	JQ612155	109	89.908	2222	2330	2395	76	3.92e-32	Candida tunisiensis
Cherry_401B_metscf_1098	MF004311	174	95.402	1	174	4526	150	2.86e-73	Aspergillus keveii
Cherry_401B_metscf_1098	MF004311	162	92.593	1271	1432	3238	126	6.28e-60	Aspergillus keveii
Cherry_401B_metscf_1098	EU040243	171	95.906	1	171	2723	150	2.86e-73	Toxicocladosporium irritans
Cherry_401B_metscf_1098	EU040243	162	92.593	1271	1432	1439	126	6.28e-60	Toxicocladosporium irritans
Cherry_401B_metscf_1098	EU040243	433	75.520	1903	2329	922	108	6.37e-50	Toxicocladosporium irritans
Cherry_401B_metscf_1098	EU019250	171	95.906	1	171	2787	150	2.86e-73	Stenella araguata
Cherry_401B_metscf_1098	EU019250	162	92.593	1271	1432	1504	126	6.28e-60	Stenella araguata
Cherry_401B_metscf_1098	EU019250	435	75.632	1903	2329	985	105	2.96e-48	Stenella araguata
Cherry_401B_metscf_1946	KX576682	470	81.915	5	467	891	208	5.29e-106	N/A
Cherry_401B_metscf_1946	KX576682	310	88.065	604	911	315	197	6.89e-100	N/A
Cherry_401B_metscf_1946	AY242817	472	81.568	1	467	1149	207	1.90e-105	Dioszegia changbaiensis
Cherry_401B_metscf_1946	AY242817	313	87.540	602	911	570	193	1.15e-97	Dioszegia changbaiensis
Cherry_401B_metscf_1946	JQ217339	474	81.435	1	469	1001	205	2.46e-104	Chaetoceros socialis
Cherry_401B_metscf_1946	JQ217339	315	88.254	602	911	421	199	5.33e-101	Chaetoceros socialis
Cherry_401B_metscf_1946	EF553459	316	88.608	600	911	612	204	8.85e-104	Phaeodactylum tricornutum
Cherry_401B_metscf_1946	EF553459	475	80.842	1	469	1192	197	6.89e-100	Phaeodactylum tricornutum
Cherry_401B_metscf_1946	FJ794908	315	88.254	600	911	549	201	4.12e-102	Saprolegnia sp. SAP2
Cherry_401B_metscf_1946	FJ794908	485	80.825	1	469	1137	195	8.91e-99	Saprolegnia sp. SAP2
Cherry_401B_metscf_1946	FJ794911	315	88.254	600	911	550	201	4.12e-102	Saprolegnia sp. SAP4
