NRRL_3031_plascf_1_covcut_334	KT336719	2544	84.866	1712	4236	5005	1350	0.0	Candida neorugosa
NRRL_3031_plascf_1_covcut_334	KT336719	1054	81.689	5547	6589	1697	447	0.0	Candida neorugosa
NRRL_3031_plascf_1_covcut_334	KT336719	597	83.082	6747	7336	574	279	2.07e-144	Candida neorugosa
NRRL_3031_plascf_1_covcut_334	KT336720	2545	84.361	1712	4236	5051	1313	0.0	Candida ranongensis
NRRL_3031_plascf_1_covcut_334	KT336720	1087	81.049	5545	6618	1721	442	0.0	Candida ranongensis
NRRL_3031_plascf_1_covcut_334	KT336720	590	85.085	6751	7336	574	316	5.59e-165	Candida ranongensis
NRRL_3031_plascf_1_covcut_334	KT736103	1850	88.541	5544	7371	1825	1190	0.0	Mucor rudolphii
NRRL_3031_plascf_1_covcut_334	KT736103	1070	79.626	3915	4962	3392	386	0.0	Mucor rudolphii
NRRL_3031_plascf_1_covcut_334	KT736106	1753	88.306	5544	7274	1728	1114	0.0	Mucor lilianae
NRRL_3031_plascf_1_covcut_334	KT736106	1045	79.234	3940	4962	3269	364	0.0	Mucor lilianae
NRRL_3031_plascf_1_covcut_334	KT276332	1055	91.848	1712	2761	5253	788	0.0	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_plascf_1_covcut_334	KT276332	1373	82.666	2884	4242	4079	638	0.0	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_plascf_1_covcut_334	KT276332	1106	83.273	5549	6639	1744	525	0.0	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_plascf_1_covcut_334	KT276332	600	86.000	6751	7345	589	340	2.55e-178	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_plascf_1_covcut_334	AB243296	1055	91.280	1717	2767	5598	771	0.0	Schizosaccharomyces japonicus
NRRL_3031_plascf_1_covcut_334	AB243296	1182	85.448	2876	4046	4405	651	0.0	Schizosaccharomyces japonicus
NRRL_3031_plascf_1_covcut_334	AB243296	1118	82.737	5545	6639	1830	512	0.0	Schizosaccharomyces japonicus
NRRL_3031_plascf_1_covcut_334	AB243296	658	86.170	6739	7387	650	376	0.0	Schizosaccharomyces japonicus
NRRL_3031_plascf_1_covcut_334	KT336722	1059	91.124	1712	2767	4963	770	0.0	Candida sp. NRRL Y-27665
NRRL_3031_plascf_1_covcut_334	KT336722	1178	84.635	2877	4046	3821	621	0.0	Candida sp. NRRL Y-27665
NRRL_3031_plascf_1_covcut_334	KT336722	1086	80.479	5548	6618	1667	418	0.0	Candida sp. NRRL Y-27665
NRRL_3031_plascf_1_covcut_334	KT336722	349	91.404	6755	7102	543	258	9.77e-133	Candida sp. NRRL Y-27665
NRRL_3031_plascf_1_covcut_334	MF004311	1055	91.090	1712	2763	5399	766	0.0	Aspergillus keveii
NRRL_3031_plascf_1_covcut_334	MF004311	1166	84.134	2882	4042	4225	600	0.0	Aspergillus keveii
NRRL_3031_plascf_1_covcut_334	MF004311	646	86.223	6751	7387	634	368	0.0	Aspergillus keveii
NRRL_3031_plascf_1_covcut_334	MF004311	610	83.607	6039	6639	1333	301	1.22e-156	Aspergillus keveii
NRRL_3031_plascf_1_covcut_334	MF004311	389	83.033	5549	5934	1799	187	2.87e-93	Aspergillus keveii
NRRL_3031_plascf_1_covcut_334	FJ422506	1073	90.680	1711	2775	5529	762	0.0	Eremothecium sinecaudum
NRRL_3031_plascf_1_covcut_334	FJ422506	1350	82.296	2872	4207	4347	612	0.0	Eremothecium sinecaudum
NRRL_3031_plascf_1_covcut_334	FJ422506	1051	83.539	5547	6585	1799	508	0.0	Eremothecium sinecaudum
NRRL_3031_plascf_1_covcut_334	FJ422506	646	85.759	6748	7387	640	364	0.0	Eremothecium sinecaudum
NRRL_3031_plascf_1_covcut_334	AY198400	1058	90.926	1712	2761	5644	759	0.0	Nakaseomyces delphensis
NRRL_3031_plascf_1_covcut_334	AY198400	1352	82.396	2882	4215	4443	616	0.0	Nakaseomyces delphensis
NRRL_3031_plascf_1_covcut_334	AY198400	1105	82.534	5547	6639	1803	502	0.0	Nakaseomyces delphensis
NRRL_3031_plascf_1_covcut_334	AY198400	647	85.317	6748	7387	641	355	0.0	Nakaseomyces delphensis
NRRL_3031_metscf_57	KT276332	130	91.538	82645	82773	5125	96	8.91e-42	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_57	KT336720	130	90.000	82645	82773	4923	90	1.93e-38	Candida ranongensis
NRRL_3031_metscf_57	KT336719	130	90.000	82645	82773	4877	90	1.93e-38	Candida neorugosa
NRRL_3031_metscf_57	KT336722	130	90.000	82645	82773	4835	90	1.93e-38	Candida sp. NRRL Y-27665
NRRL_3031_metscf_57	AY198400	130	88.462	82645	82773	5516	84	4.18e-35	Nakaseomyces delphensis
NRRL_3031_metscf_57	KU710347	119	89.076	82650	82768	5654	80	6.99e-33	Epichloe sp. MC-2016a
NRRL_3031_metscf_57	FJ422506	130	86.923	82645	82774	5400	79	2.51e-32	Eremothecium sinecaudum
NRRL_3031_metscf_182	KT336722	120	93.333	5903	6020	431	94	7.56e-41	Candida sp. NRRL Y-27665
NRRL_3031_metscf_182	EU143316	118	92.373	5903	6020	501	91	3.52e-39	Metschnikowia cubensis
NRRL_3031_metscf_182	DQ641238	118	92.373	5903	6020	501	91	3.52e-39	Metschnikowia continentalis
NRRL_3031_metscf_182	KT736103	121	91.736	5903	6020	510	88	1.64e-37	Mucor rudolphii
NRRL_3031_metscf_182	KT736106	121	91.736	5903	6020	413	88	1.64e-37	Mucor lilianae
NRRL_3031_metscf_182	KF647736	118	91.525	5903	6020	501	87	5.88e-37	Metschnikowia dekortorum
NRRL_3031_metscf_182	KF737866	122	90.984	5903	6020	514	86	2.12e-36	Pseudozyma sp. GHG001
NRRL_3031_metscf_182	AY229895	122	90.164	5903	6021	461	84	2.74e-35	Chaetoceros curvisetus
NRRL_3031_metscf_182	AY532651	122	90.164	5903	6020	517	83	9.85e-35	Pneumocystis murina
NRRL_3031_metscf_182	AB118872	122	90.164	5903	6020	510	83	9.85e-35	Bullera melastomae
NRRL_3031_metscf_299	KT736103	99	93.939	12825	12923	1019	81	9.76e-34	Mucor rudolphii
NRRL_3031_metscf_299	KT736106	99	93.939	12825	12923	922	81	9.76e-34	Mucor lilianae
NRRL_3031_metscf_478	KT736103	121	96.694	7699	7819	628	109	1.89e-49	Mucor rudolphii
NRRL_3031_metscf_478	KT736106	121	96.694	7699	7819	531	109	1.89e-49	Mucor lilianae
NRRL_3031_metscf_478	AB035721	123	93.496	7698	7819	638	98	2.46e-43	Sporobolomyces bischofiae
NRRL_3031_metscf_478	AB035720	123	93.496	7698	7819	630	98	2.46e-43	Sporobolomyces syzygii
NRRL_3031_metscf_478	MN419333	125	92.800	7695	7819	605	97	8.85e-43	N/A
NRRL_3031_metscf_478	FJ794908	125	92.800	7695	7819	554	97	8.85e-43	Saprolegnia sp. SAP2
NRRL_3031_metscf_478	FJ794903	125	92.800	7695	7819	555	97	8.85e-43	Saprolegnia sp. SAP1
NRRL_3031_metscf_478	FJ794897	125	92.800	7695	7819	551	97	8.85e-43	Aphanomyces sp. APH3
NRRL_3031_metscf_478	FJ794911	125	92.800	7695	7819	555	97	8.85e-43	Saprolegnia sp. SAP4
NRRL_3031_metscf_478	AF396683	125	92.800	7695	7819	612	97	8.85e-43	Aphanomyces sp. 84-1240
NRRL_3031_metscf_570	KU710347	119	88.235	480	598	5772	77	9.92e-32	Epichloe sp. MC-2016a
NRRL_3031_metscf_608	KT336719	320	87.812	2	319	4928	200	3.89e-100	Candida neorugosa
NRRL_3031_metscf_608	AM943655	320	87.500	2	319	5529	197	1.81e-98	Zygosaccharomyces rouxii
NRRL_3031_metscf_608	KT336720	319	87.461	2	319	4974	197	1.81e-98	Candida ranongensis
NRRL_3031_metscf_608	FJ422506	320	87.500	2	319	5451	197	1.81e-98	Eremothecium sinecaudum
NRRL_3031_metscf_608	KT276332	320	87.500	2	319	5176	197	1.81e-98	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_608	KT336722	319	87.461	2	319	4886	197	1.81e-98	Candida sp. NRRL Y-27665
NRRL_3031_metscf_608	MF004311	319	87.147	2	319	5322	194	8.42e-97	Aspergillus keveii
NRRL_3031_metscf_608	AY198400	320	86.875	2	319	5567	191	3.92e-95	Nakaseomyces delphensis
NRRL_3031_metscf_608	HQ718592	315	86.984	7	319	5773	190	1.41e-94	Demodex brevis
NRRL_3031_metscf_608	AB243296	320	86.562	2	319	5526	188	1.82e-93	Schizosaccharomyces japonicus
NRRL_3031_metscf_643	KU710347	129	88.372	86	214	5772	84	1.09e-35	Epichloe sp. MC-2016a
NRRL_3031_metscf_643	MG491499	129	86.822	86	214	5461	78	2.37e-32	Coniochaeta hoffmannii
NRRL_3031_metscf_659	KU710347	129	88.372	409	537	5772	84	1.07e-35	Epichloe sp. MC-2016a
NRRL_3031_metscf_659	MG491499	129	86.822	409	537	5461	78	2.32e-32	Coniochaeta hoffmannii
NRRL_3031_metscf_693	EU143316	94	93.617	4231	4324	4179	76	2.81e-31	Metschnikowia cubensis
NRRL_3031_metscf_693	DQ641238	94	93.617	4231	4324	4183	76	2.81e-31	Metschnikowia continentalis
NRRL_3031_metscf_943	GU727557	95	93.684	1	95	1715	77	4.67e-32	Catenulifera brachyconia
NRRL_3031_metscf_943	GU727561	95	93.684	1	95	1718	77	4.67e-32	Catenulifera brevicollaris
NRRL_3031_metscf_1159	KT336719	2544	84.866	4341	6865	2520	1350	0.0	Candida neorugosa
NRRL_3031_metscf_1159	KT336719	1054	81.689	1989	3031	688	447	0.0	Candida neorugosa
NRRL_3031_metscf_1159	KT336719	597	83.082	1242	1831	1	279	1.45e-144	Candida neorugosa
NRRL_3031_metscf_1159	KT336720	2545	84.361	4341	6865	2562	1313	0.0	Candida ranongensis
NRRL_3031_metscf_1159	KT336720	1087	81.049	1960	3033	676	442	0.0	Candida ranongensis
NRRL_3031_metscf_1159	KT336720	590	85.085	1242	1827	1	316	3.91e-165	Candida ranongensis
NRRL_3031_metscf_1159	KT736103	1850	88.541	1207	3034	1	1190	0.0	Mucor rudolphii
NRRL_3031_metscf_1159	KT736103	1070	79.626	3615	4662	2361	386	0.0	Mucor rudolphii
NRRL_3031_metscf_1159	KT736106	1753	88.306	1304	3034	1	1114	0.0	Mucor lilianae
NRRL_3031_metscf_1159	KT736106	1045	79.234	3615	4637	2263	364	0.0	Mucor lilianae
NRRL_3031_metscf_1159	KT276332	1055	91.848	5816	6865	4212	788	0.0	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_1159	KT276332	1373	82.666	4335	5693	2734	638	0.0	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_1159	KT276332	1106	83.273	1939	3029	675	525	0.0	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_1159	KT276332	600	86.000	1233	1827	1	340	1.78e-178	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_1159	AB243296	1055	91.280	5810	6860	4555	771	0.0	Schizosaccharomyces japonicus
NRRL_3031_metscf_1159	AB243296	1182	85.448	4531	5701	3242	651	0.0	Schizosaccharomyces japonicus
NRRL_3031_metscf_1159	AB243296	1118	82.737	1939	3033	743	512	0.0	Schizosaccharomyces japonicus
NRRL_3031_metscf_1159	AB243296	658	86.170	1191	1839	1	376	0.0	Schizosaccharomyces japonicus
NRRL_3031_metscf_1159	KT336722	1059	91.124	5810	6865	3916	770	0.0	Candida sp. NRRL Y-27665
NRRL_3031_metscf_1159	KT336722	1178	84.635	4531	5700	2664	621	0.0	Candida sp. NRRL Y-27665
NRRL_3031_metscf_1159	KT336722	1086	80.479	1960	3030	631	418	0.0	Candida sp. NRRL Y-27665
NRRL_3031_metscf_1159	KT336722	349	91.404	1476	1823	196	258	6.83e-133	Candida sp. NRRL Y-27665
NRRL_3031_metscf_1159	MF004311	1055	91.090	5814	6865	4355	766	0.0	Aspergillus keveii
NRRL_3031_metscf_1159	MF004311	1166	84.134	4535	5695	3076	600	0.0	Aspergillus keveii
NRRL_3031_metscf_1159	MF004311	646	86.223	1191	1827	1	368	0.0	Aspergillus keveii
NRRL_3031_metscf_1159	MF004311	610	83.607	1939	2539	733	301	8.53e-157	Aspergillus keveii
NRRL_3031_metscf_1159	MF004311	389	83.033	2644	3029	1415	187	2.01e-93	Aspergillus keveii
NRRL_3031_metscf_1159	FJ422506	1073	90.680	5802	6866	4471	762	0.0	Eremothecium sinecaudum
NRRL_3031_metscf_1159	FJ422506	1350	82.296	4370	5705	3026	612	0.0	Eremothecium sinecaudum
NRRL_3031_metscf_1159	FJ422506	1051	83.539	1993	3031	784	508	0.0	Eremothecium sinecaudum
NRRL_3031_metscf_1159	FJ422506	646	85.759	1191	1830	1	364	0.0	Eremothecium sinecaudum
NRRL_3031_metscf_1159	AY198400	1058	90.926	5816	6865	4600	759	0.0	Nakaseomyces delphensis
NRRL_3031_metscf_1159	AY198400	1352	82.396	4362	5695	3118	616	0.0	Nakaseomyces delphensis
NRRL_3031_metscf_1159	AY198400	1105	82.534	1939	3031	735	502	0.0	Nakaseomyces delphensis
NRRL_3031_metscf_1159	AY198400	647	85.317	1191	1830	1	355	0.0	Nakaseomyces delphensis
NRRL_3031_metscf_1474	AY198400	118	90.678	2698	2815	5436	85	4.17e-37	Nakaseomyces delphensis
NRRL_3031_metscf_1474	AM943655	118	90.678	2698	2815	5398	85	4.17e-37	Zygosaccharomyces rouxii
NRRL_3031_metscf_1474	KT336720	118	90.678	2698	2815	4843	85	4.17e-37	Candida ranongensis
NRRL_3031_metscf_1474	KT336719	118	90.678	2698	2815	4797	85	4.17e-37	Candida neorugosa
NRRL_3031_metscf_1474	FJ422506	118	90.678	2698	2815	5320	85	4.17e-37	Eremothecium sinecaudum
NRRL_3031_metscf_1474	KT276332	118	90.678	2698	2815	5045	85	4.17e-37	Spathaspora sp. UFMG-CM-Y306
NRRL_3031_metscf_1474	EU143316	118	90.678	2698	2815	4565	85	4.17e-37	Metschnikowia cubensis
NRRL_3031_metscf_1474	KT336722	118	90.678	2698	2815	4755	85	4.17e-37	Candida sp. NRRL Y-27665
NRRL_3031_metscf_1474	DQ641238	118	90.678	2698	2815	4569	85	4.17e-37	Metschnikowia continentalis
NRRL_3031_metscf_1474	KF647736	118	90.678	2698	2815	4560	85	4.17e-37	Metschnikowia dekortorum
NRRL_3031_metscf_1514	KU710347	129	88.372	2459	2587	5644	84	1.34e-36	Epichloe sp. MC-2016a
NRRL_3031_metscf_1514	MG491499	129	86.822	2459	2587	5333	78	2.90e-33	Coniochaeta hoffmannii
