NRRL_2415_metscf_20	NG_070849	206	90.291	185419	185623	1367	149	7.83e-72	Zychaea mexicana
NRRL_2415_metscf_20	NG_061010	207	85.507	185419	185623	1376	118	1.34e-54	Thermomucor indicae-seudaticae
NRRL_2415_metscf_20	NG_063355	200	86.000	185426	185623	1290	118	1.34e-54	Rhizomucor pusillus
NRRL_2415_metscf_20	NG_061009	204	84.804	185421	185623	1376	112	2.90e-51	Backusella circina
NRRL_2415_metscf_20	NG_065707	208	84.135	185419	185623	1362	111	1.04e-50	N/A
NRRL_2415_metscf_506	NG_070849	1751	96.288	4071	5816	1741	1548	0.0	Zychaea mexicana
NRRL_2415_metscf_506	NG_062858	1141	99.299	4677	5816	1141	1117	0.0	Circinella chinensis
NRRL_2415_metscf_506	NG_063234	1699	87.522	4161	5834	1674	1041	0.0	Lichtheimia blakesleeana
NRRL_2415_metscf_506	NG_061143	1153	94.363	4677	5816	1150	950	0.0	Thamnostylum piriforme
NRRL_2415_metscf_506	NG_070860	1146	94.328	4677	5816	1140	945	0.0	Fennellomyces linderi
