contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
NRRL_2536_plascf_1_covcut_15	51104	43.2079680651	1852.98268237	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_plascf_2_covcut_15	15762	30.7004187286	50.9455018399	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_1	220271	32.8259280613	93.8558548334	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_2	154353	31.7493019248	76.0777438728	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_3	148444	33.1835574358	75.2878324486	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_4	142291	31.6899874201	76.5999536162	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_5	141425	32.1131341701	75.8663107654	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_6	139938	31.7855050094	76.1102631165	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_7	136319	33.2286768536	74.8794665454	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_8	135245	32.1379718289	75.6989685386	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_9	134600	31.4925705795	74.0552600297	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
NRRL_2536_metscf_10	131227	33.0122611962	76.8892301127	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	101142
