contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
NRRL_66262_plascf_1_covcut_5	62060	22.9777634547	372.753706091	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila verticillata	78898
NRRL_66262_plascf_1_covcut_0	62060	22.9777634547	371.103851112	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila verticillata	78898
NRRL_66262_metscf_1	280495	50.2451024082	29.4854774595	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_2	226267	50.1637446026	29.7970760208	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_3	182055	50.3386339293	29.4974980088	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_4	178996	50.6586739368	28.831694563	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_5	169336	49.8588604904	28.6986996268	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_6	166339	50.2558029085	28.338898274	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_7	160486	50.4548683374	31.4778859215	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_8	142998	50.1727296885	29.3718723339	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_9	139038	50.5171248148	29.2696816698	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_10	134052	50.7243457763	29.101647122	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_11	133851	51.4788832358	29.2553959253	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_12	131673	51.0628602675	29.0429776796	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_13	128892	51.4647922292	29.8447459889	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_14	128327	50.7827659027	29.7108091049	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_15	123997	52.2569094414	29.3930578966	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_16	123855	50.8086068386	29.9882523919	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_17	123661	51.0686473504	28.5805710774	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_18	122188	49.8011261335	28.7366026124	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_19	118390	50.5980234817	28.652740941	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_20	114254	52.4358009348	29.4504349957	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_21	113715	49.4763223849	29.6112737985	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_22	112148	50.5724578236	29.7448193459	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_23	111881	50.6386249676	29.40015731	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_24	110952	50.474078881	29.8485381066	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_25	108541	51.1511778959	30.0073889129	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_26	106306	51.4825127462	30.0136210562	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_27	105494	50.8294310577	29.2394259389	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_28	104515	51.4634263024	29.4917858681	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_29	104428	49.7711341786	29.4816141265	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_30	104010	52.466109028	28.3115277377	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_31	102858	50.9158257015	29.5131735013	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_32	101013	49.7450823161	28.36028036	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_33	100930	51.2543346874	28.8023382542	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_34	99518	50.1889105488	29.4405936614	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_35	98483	50.1050942802	29.5805367424	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_36	97682	50.9623062591	29.7601502836	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_37	97592	51.2746946471	29.5784080662	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_38	96335	50.5185031401	29.0762339752	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
NRRL_66262_metscf_39	95773	50.5653994341	30.1373351571	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	64518
