contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
NODE_1_length_11419_cov_882.897184_cutoff_434	11419	29.0480777651	2142.53192048	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	1
NODE_1_length_12922_cov_4.234310_cutoff_5	12922	20.0201207243	18.1151524532	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
NODE_2_length_12764_cov_4.646752_cutoff_5	12764	30.4371670323	15.5046223754	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
NODE_3_length_12267_cov_3.716804_cutoff_5	12267	20.5184641722	14.2381185294	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	unclassified	unclassified	4854
NODE_1_length_41366_cov_714.223211_cutoff_0	41366	31.3397476188	2521.20330706	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	Conidiobolus heterosporus	1167838
NODE_2_length_11805_cov_874.134441_cutoff_0	11805	28.4625158831	2259.62498941	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	1
ARSEF_6913_metscf_1	182712	21.9991024125	26.6423497088	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
ARSEF_6913_metscf_2	180832	20.7546230756	25.8598201646	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
ARSEF_6913_metscf_3	156189	18.8604831326	23.7349109092	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
ARSEF_6913_metscf_4	153102	21.6424344555	27.6101291949	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
ARSEF_6913_metscf_5	152947	21.1511177074	26.4457753339	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
ARSEF_6913_metscf_6	150664	20.6393033505	25.4626984548	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Entomophthora	Entomophthora muscae	34485
