contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
RSA_459_Plus_plascf_1_covcut_10	13114	43.9911544914	128.547506482	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_1	426356	44.1851410558	57.9296644119	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_2	330971	44.3443685398	58.1626094129	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_3	318763	44.0857314055	57.8828283082	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_4	227378	43.995021506	60.3307443992	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_5	225468	44.2869941633	60.2079674278	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_6	195029	45.1717436894	59.7830527768	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_7	191769	45.0500341557	58.2595362128	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_8	184189	45.5732969938	59.4605921092	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_9	176566	44.3460235832	56.8021476388	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_10	175526	43.5530918496	54.9607465561	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_11	174737	44.6173392012	58.2945855772	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_12	172449	44.4879355636	58.9194544474	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_13	171050	44.0415083309	56.6267465653	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_14	166962	44.6155412609	58.5856302632	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_15	160325	43.6868860128	60.2440355528	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_16	151196	44.2326516575	57.5514431599	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
RSA_459_Plus_metscf_17	149178	44.2337341967	58.3406467442	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinatus	2054153
