contig	length	gc	cov	kingdom	phylum	class	order	family	genus	species	taxid
BC1291_plascf_1_covcut_118	11756	32.910854032	264.304695475	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila verticillata	78898
BC1291_metscf_1	176858	51.0030646055	18.4403758948	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_2	127277	50.8544356011	19.5971856659	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_3	122282	50.4898513273	20.7008799333	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_4	120165	52.3122373403	18.7994257895	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_5	119877	51.7930879151	19.2934758127	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_6	118906	51.255613678	18.2747212083	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_7	115418	51.9355733075	18.2601154066	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_8	114182	50.9957786691	22.1934280359	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_9	113310	51.1164063189	18.3656870532	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_10	111977	51.0506621896	19.1899407914	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_11	111392	51.2990160873	19.4435507038	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_12	110511	50.4592303029	21.8981911303	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_13	105517	51.0875024878	19.3123477733	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_14	103985	50.4390056258	21.0135500313	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_15	100166	50.8066609428	19.7639418565	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_16	99262	50.8200519836	19.6291934476	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_17	98965	51.7213156166	17.9168594958	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_18	98236	51.1146626491	17.8951911723	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_19	96588	51.3790532985	19.5524909927	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_20	95447	51.2001424875	20.142623655	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_21	95410	51.2420081752	18.4625406142	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_22	94592	49.898511502	20.1797403586	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_23	94104	50.8873161608	19.7199375159	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
BC1291_metscf_24	94057	51.7239546233	20.2350064323	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Actinomortierella	Actinomortierella ambigua	1343610
